#TYPE System.Management.Automation.PSCustomObject
"OSSize","UPDSize","Billing","FileVM","MAC","HeartBeat","CPUCount","NettoBackupSize","Tier2Size","OSType","NettoTier3Size","SubscriptionID","NettoFailedSize","FailedSize","NettoVSSSize","Environment","Memory","IaaS","OSName","HWProfile","NettoTier2Size","NettoTier1Size","KvK","Computername","NettoOSSize","NettoUPDSize","Status","ReportFaillure","BackupSize","MachineMetricsDate","DifferencingFound","VMName","VSSSize","Tier1Size","TotalSize","Tier3Size","CreatedTimestamp","IaaSMetricsDate","VMId","PartitionKey","RowKey","TableTimestamp","Etag","Datum"
"20","0","Billable","False","001DD8B735EA","","2","0","0","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","51617390","ARC-PRN1","22.17","0","Running","False","0","2018-01-27","False","arc-prn1","0","0","20","0","1/28/2018 10:08:05 PM","2018-01-28","e5cb897f-765a-403f-81a4-6b14615ceaf6","51617390-0000-0000-0000-000000000000","ae7c7163-d748-446f-8cc3-66c35489e887","1/28/2018 10:08:05 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A05.9125068Z'""","20180128"
"38","0","Non-billable","False","001DD8B735E0","","8","0","0","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","51617390","ARC-RDSH91","40.09","0","Running","False","0","2018-01-27","False","arc-rdsh91","0","0","39","0","1/28/2018 10:08:06 PM","2018-01-28","e7d2d4f9-f96a-4bd7-89c3-a1e3e8113920","51617390-0000-0000-0000-000000000000","0c335a73-50e4-4a4b-ad0d-29fbf9bf749d","1/28/2018 10:08:06 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A06.7702102Z'""","20180128"
"19","0","Non-billable","False","001DD8B735DD","","2","0","0","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","51617390","ARC-RDGW1","14.95","0","Running","False","0","2018-01-27","False","arc-rdgw1","0","0","19","0","1/28/2018 10:07:55 PM","2018-01-28","d0f1efb2-8a9b-48b1-a1ed-153af4a29957","51617390-0000-0000-0000-000000000000","0fe4c17d-05b0-4291-8117-e8cd8f79ec6d","1/28/2018 10:07:55 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A55.4016254Z'""","20180128"
"31","0","Non-billable","False","001DD8B735DB","","2","0","3","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","2.78","0","51617390","ARC-ISUP1","25.89","0","Running","False","0","2018-01-27","False","arc-isup1","0","0","34","0","1/28/2018 10:06:31 PM","2018-01-28","18c97f0a-2202-45e8-b0a2-0d6f140642f9","51617390-0000-0000-0000-000000000000","43ad9da6-0dc9-4d5e-b622-64941f01c120","1/28/2018 10:06:31 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A31.7894398Z'""","20180128"
"1","0","Non-billable","False","001DD8B735D5","","1","0","0","Other","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","1792","ITON","Unknown","A1","0","0","51617390","","0","0","Running","False","0","2018-01-20","False","arc-fw1","0","0","1","0","1/28/2018 10:07:43 PM","2018-01-28","bdf31d8d-8209-4e4e-a009-b099c493f842","51617390-0000-0000-0000-000000000000","59a98f18-b048-4669-b34b-b498bd9e82ea","1/28/2018 10:07:43 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A43.6640021Z'""","20180128"
"0","0","Non-billable","False","001DD8B73BF4","","8","0","0","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","51617390","ARC-RDSH3","34.8","0","Running","True","0","2018-01-27","False","arc-rdsh3","0","0","44","0","1/28/2018 10:07:20 PM","2018-01-20","90a82e5b-50ea-48ab-9f6c-a7b185f0c127","51617390-0000-0000-0000-000000000000","6cdde31e-41f7-487b-a45e-16a586ae50d1","1/28/2018 10:07:20 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A20.9626083Z'""","20180128"
"24","0","Billable","False","001DD8B7373F","","2","0","0","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","51617390","ARC-ADFS1","19.83","0","Running","False","0","2018-01-27","False","arc-adfs1","0","0","25","0","1/28/2018 10:08:10 PM","2018-01-28","f017e5e8-c744-4827-9384-c3816f0dfb54","51617390-0000-0000-0000-000000000000","174a2f98-d890-478d-8ef8-8992a788b118","1/28/2018 10:08:10 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A10.3213634Z'""","20180128"
"20","0","Billable","False","001DD8B73703","","2","0","0","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0.92","0","51617390","ARC-APP1","15.01","0","Running","False","0","2018-01-27","False","arc-app1","0","0","21","0","1/28/2018 10:06:41 PM","2018-01-28","2ed485f4-e5f0-4344-96e4-d8419b6c22d5","51617390-0000-0000-0000-000000000000","e2a24a1d-8b23-47b2-adc8-c5519ae59a8c","1/28/2018 10:06:41 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A41.1563813Z'""","20180128"
"34","0","Non-billable","False","001DD8B735D7","","2","0","0","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","51617390","ARC-MGT1","29.43","0","Running","False","0","2018-01-27","False","arc-mgt1","0","0","34","0","1/28/2018 10:07:25 PM","2018-01-28","9654f813-1416-43d9-ae91-edba605d0e5d","51617390-0000-0000-0000-000000000000","f3a3aa4e-34c4-41b3-be59-9769b134578a","1/28/2018 10:07:25 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A25.1373372Z'""","20180128"
"26","0","Non-billable","False","001DD8B735DC","","2","0","0","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","51617390","ARC-RDCB1","20.63","0","Running","False","0","2018-01-27","False","arc-rdcb1","0","0","26","0","1/28/2018 10:07:45 PM","2018-01-28","c2183b2d-129c-4d33-b49a-55489375c609","51617390-0000-0000-0000-000000000000","d88dfae8-8664-498a-a877-47fe85146d8f","1/28/2018 10:07:45 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A45.2189598Z'""","20180128"
"42","50","Non-billable","True","001DD8B735D8","","4","0","895","Windows","504.71","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0.71","CS","7168","ITON","Windows Server 2012 R2 Datacenter","A3 - Gen2","60.08","0","51617390","ARC-FS1","39.74","56.22","Running","False","0","2018-01-27","False","arc-fs1","374","0","1718","781","1/28/2018 10:06:36 PM","2018-01-28","23c5f8b1-b5ae-4d1a-9302-33e2c4ff2491","51617390-0000-0000-0000-000000000000","8b2cd483-5c23-423f-9474-75df4563ccb3","1/28/2018 10:06:36 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A36.7830653Z'""","20180128"
"41","0","Non-billable","True","001DD8B735E9","","2","1735.26","6","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","7168","ITON","Windows Server 2016 Datacenter","D2 - Gen2","3.66","0","51617390","ARC-DPM1","34.16","0","Running","False","2081","2018-01-27","False","arc-dpm1","0","0","2128","0","1/28/2018 10:07:16 PM","2018-01-28","88eab9e2-b4b4-4a49-b568-5c3cf407a862","51617390-0000-0000-0000-000000000000","cb5508e6-35fc-43e2-9521-afe02a00342e","1/28/2018 10:07:16 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A16.9552869Z'""","20180128"
"21","0","Non-billable","False","001DD8B735E3","","2","0","0","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","51617390","ARC-MFA1","16.06","0","Running","False","0","2018-01-27","False","arc-mfa1","0","0","21","0","1/28/2018 10:08:14 PM","2018-01-28","f79b13c0-7806-4f46-ace1-f7cb123572a6","51617390-0000-0000-0000-000000000000","68c261e2-1bb8-4ea5-a369-c0e42f251ffd","1/28/2018 10:08:14 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A14.1312544Z'""","20180128"
"23","0","Non-billable","False","001DD8B735E2","","2","0","0","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","51617390","ARC-RDGW2","15.87","0","Running","False","0","2018-01-27","False","arc-rdgw2","0","0","22","0","1/28/2018 10:06:51 PM","2018-01-28","478a9b32-470b-4bb9-82c5-c319436b8b06","51617390-0000-0000-0000-000000000000","b740ead1-7cb5-463f-8b4b-6145f17da073","1/28/2018 10:06:51 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A51.4519948Z'""","20180128"
"28","0","Non-billable","False","001DD8B735D3","","2","0","1","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","1.15","0","51617390","ARC-ADDS1","22.36","0","Running","False","0","2018-01-27","False","arc-adds1","0","0","29","0","1/28/2018 10:06:52 PM","2018-01-28","4a8be696-7c45-478c-91ca-15222749febf","51617390-0000-0000-0000-000000000000","47011dda-df2c-4c37-9f80-e93dbaef5daa","1/28/2018 10:06:52 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A52.972897Z'""","20180128"
"46","0","Non-billable","False","001DD8B735DE","","8","0","0","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","51617390","ARC-RDSH1","42.71","0","PowerOff","False","0","2018-01-22","False","arc-rdsh1","0","0","46","0","1/24/2018 10:12:37 PM","2018-01-24","c9954f97-0d49-4f72-8e40-bf59e8613726","51617390-0000-0000-0000-000000000000","d705c649-f9c4-4df2-b525-0d404d09beed","1/24/2018 10:12:37 PM +00:00","W/""datetime'2018-01-24T22%3A12%3A37.6297576Z'""","20180124"
"66","0","Billable","False","001DD8B735E5","","4","0","240","Windows","0","eee35d6f-8648-4350-868e-c5490e7a0a25","0","0","0","CS","7168","ITON","Windows Server 2016 Datacenter","A3 - Gen2","229.09","0","51617390","ARC-EXCH1","49.29","0","Running","False","0","2018-01-27","False","arc-exch1","0","0","305","0","1/28/2018 10:08:01 PM","2018-01-28","dedfb926-65b4-4e85-8a1d-893fac421046","51617390-0000-0000-0000-000000000000","46a4d9a2-2002-4b33-b637-2c2cecdaea75","1/28/2018 10:08:01 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A01.8864593Z'""","20180128"
"21","0","Non-billable","False","001DD8B72333","","2","0","0","Windows","0","a200f09a-8468-436e-9b3b-8f3b24afb643","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","64577295","VTK-FW1","14.48","0","Running","False","0","2018-01-27","False","vtk-fw1","0","0","20","0","1/28/2018 10:07:46 PM","2018-01-28","3efa15c9-7eae-4c35-8452-b5f362d7e976","64577295-0000-0000-0000-000000000000","3b4eaada-8a3c-410a-bfbc-360fbd5ed453","1/28/2018 10:07:46 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A46.70448Z'""","20180128"
"18","0","Non-billable","False","001DD8B736EC","","2","0","0","Windows","0","a200f09a-8468-436e-9b3b-8f3b24afb643","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","64577295","VTK-ADDS2","12.81","0","Running","False","0","2018-01-27","False","vtk-adds2","0","0","18","0","1/28/2018 10:06:23 PM","2018-01-28","03db705c-243e-42c2-8d68-3dd32fce3db5","64577295-0000-0000-0000-000000000000","d7935fca-6269-4223-b524-caeb07567e77","1/28/2018 10:06:23 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A23.1174506Z'""","20180128"
"39","0","Non-billable","True","001DD8B73708","","2","218.11","4","Windows","0","a200f09a-8468-436e-9b3b-8f3b24afb643","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","3.48","0","64577295","VTK-DPM1","29.51","0","Running","False","210","2018-01-27","False","vtk-dpm1","0","0","253","0","1/28/2018 10:06:47 PM","2018-01-28","3ff30b20-3065-48e3-ba66-e6527b9a9754","64577295-0000-0000-0000-000000000000","66517b34-55ba-40d0-9a92-297f725f250b","1/28/2018 10:06:47 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A47.7916344Z'""","20180128"
"20","0","Non-billable","False","001DD8B7253B","","2","0","0","Windows","0","a200f09a-8468-436e-9b3b-8f3b24afb643","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","64577295","VTK-MPLS1","19.1","0","Running","False","0","2018-01-27","False","vtk-mpls1","0","0","20","0","1/28/2018 10:08:16 PM","2018-01-28","fd35248d-d229-40de-b93d-aad76585b821","64577295-0000-0000-0000-000000000000","ac5f9a56-6fec-4b00-93e4-03321f18606a","1/28/2018 10:08:16 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A16.5275101Z'""","20180128"
"17","0","Non-billable","False","001DD8B7286C","","2","0","0","Windows","0","a200f09a-8468-436e-9b3b-8f3b24afb643","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","64577295","VTK-PRXY1","13.68","0","Running","False","0","2018-01-27","False","vtk-prxy1","0","0","17","0","1/28/2018 10:07:46 PM","2018-01-28","c3f91548-274f-4b7b-ad5d-506b3561a263","64577295-0000-0000-0000-000000000000","4b8b75b9-7ac7-49e6-9086-29a2b9452706","1/28/2018 10:07:46 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A46.8585897Z'""","20180128"
"32","0","Non-billable","False","001DD8B72330","","2","0","1","Windows","0","a200f09a-8468-436e-9b3b-8f3b24afb643","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","1.67","0","64577295","VTK-ADDS1","31.23","0","Running","False","0","2018-01-27","False","vtk-adds1","0","0","33","0","1/28/2018 10:08:04 PM","2018-01-28","e48565cc-b298-4c4a-a5d2-1a5243def0c4","64577295-0000-0000-0000-000000000000","d1505f47-6af9-4c94-860e-94ae19d19935","1/28/2018 10:08:04 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A04.9577614Z'""","20180128"
"85","0","Billable","False","001DD8B72332","","2","0","4","Windows","0","a200f09a-8468-436e-9b3b-8f3b24afb643","0","0","0","CS","7168","ITON","Windows Server 2012 R2 Datacenter","D2 - Gen2","3.5","0","64577295","VTK-EXMB1","74.15","0","Running","False","0","2018-01-27","False","vtk-exmb1","0","0","89","0","1/28/2018 10:07:23 PM","2018-01-28","947ba38d-873a-4f74-a5a3-c2ad187772d4","64577295-0000-0000-0000-000000000000","300c36ec-f36a-46f9-a05e-ec9ed345559f","1/28/2018 10:07:23 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A23.9043563Z'""","20180128"
"24","0","Non-billable","False","001DD8B72554","","2","0","0","Windows","0","a200f09a-8468-436e-9b3b-8f3b24afb643","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","64577295","VTK-ISUP1","23.07","0","Running","False","0","2018-01-27","False","vtk-isup1","0","0","24","0","1/28/2018 10:06:35 PM","2018-01-28","20e2fde1-fb13-426b-b04e-2d6f4560c7b8","64577295-0000-0000-0000-000000000000","62091b9f-76ff-462a-aec3-9401248328ac","1/28/2018 10:06:35 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A35.8223817Z'""","20180128"
"23","0","Non-billable","False","001DD8B7320C","","4","0","0","Windows","0","078cef0e-89b8-45b4-8d49-42abb2f3c410","0","0","0","CS","14336","ITON","Windows Server 2012 R2 Datacenter","D3 - Gen2","0","0","67474756","YDENTI-RDSH1","17.58","0","Running","False","0","2018-01-27","False","YdenticDemo-rdsh1","0","0","23","0","1/28/2018 10:07:44 PM","2018-01-28","c1882300-9cea-462e-99ea-d5dff1ae0805","67474756-0000-0000-0000-000000000000","5901a73f-5bfc-4cea-8c02-4ce379b415a6","1/28/2018 10:07:44 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A44.9277473Z'""","20180128"
"3","0","Non-billable","False","001DD8B72CAB","","2","0","0","Windows","0","9d92ef78-935f-4b4a-81ec-40a12d2b2fd1","0","0","0","CS","7168","ITON","Windows Server 2016 Datacenter","D2 - Gen2","0","0","67474756","","0","0","Running","True","0","2018-01-20","True","yd-sql101","0","0","192","0","1/28/2018 10:06:47 PM","2018-01-28","3f7dcd90-74f4-4c1d-99b3-d63379d4fabd","67474756-0000-0000-0000-000000000000","02751b20-35c8-4a64-8f15-a3bd646dd908","1/28/2018 10:06:47 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A47.6423606Z'""","20180128"
"110","0","Billable","False","001DD8B72CA5","","8","0","5","Windows","0","9d92ef78-935f-4b4a-81ec-40a12d2b2fd1","0","0","0","CS","28672","ITON","Windows Server 2016 Datacenter","D4 - Gen2","0","0","67474756","","0","0","Running","False","0","2018-01-20","False","yd-dev101","0","0","115","0","1/28/2018 10:06:28 PM","2018-01-28","1080e790-cd47-422c-a2ec-498eafe8392d","67474756-0000-0000-0000-000000000000","339f7259-77d5-4fc7-b94e-e89b7b041367","1/28/2018 10:06:28 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A28.3532612Z'""","20180128"
"33","0","Non-billable","False","001DD8B73207","","2","0","0","Windows","0","078cef0e-89b8-45b4-8d49-42abb2f3c410","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","67474756","YDENTI-ISUP1","24.21","0","Running","False","0","2018-01-27","False","YdenticDemo-isup1","0","0","33","0","1/28/2018 10:06:27 PM","2018-01-28","0c9b15fa-1a52-4f10-870b-48cd22593e6a","67474756-0000-0000-0000-000000000000","8bb5a0b4-4ce4-49c8-bd74-ca0cb2646c8d","1/28/2018 10:06:27 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A27.3444154Z'""","20180128"
"18","0","Non-billable","False","001DD8B73209","","2","0","0","Windows","0","078cef0e-89b8-45b4-8d49-42abb2f3c410","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","67474756","YDENTI-RDGW1","13.04","0","Running","False","0","2018-01-27","False","YdenticDemo-rdgw1","0","0","18","0","1/28/2018 10:08:11 PM","2018-01-28","f1d61bfd-bea7-44cb-9242-b6fdd3053766","67474756-0000-0000-0000-000000000000","86ca93d5-0a1b-4797-9659-f2bd887288f7","1/28/2018 10:08:11 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A11.201984Z'""","20180128"
"1","0","Non-billable","False","001DD8B73202","","1","0","0","Other","0","078cef0e-89b8-45b4-8d49-42abb2f3c410","0","0","0","CS","1792","ITON","Unknown","A1","0","0","67474756","","0","0","Running","False","0","2018-01-20","False","YdenticDemo-fw1","0","0","1","0","1/28/2018 10:07:56 PM","2018-01-28","d1f068fe-f7e1-4c27-b6d1-ec5919e44c98","67474756-0000-0000-0000-000000000000","3ec8a827-ba78-4be3-af5d-40b7500ddf6e","1/28/2018 10:07:56 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A56.1770749Z'""","20180128"
"22","0","Non-billable","False","001DD8B73B0C","","2","0","1","Windows","0","078cef0e-89b8-45b4-8d49-42abb2f3c410","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0.97","0","67474756","YDENTI-ADDS2","14.32","0","Running","False","0","2018-01-27","False","YdenticDemo-adds2","0","0","22","0","1/28/2018 10:07:17 PM","2018-01-28","89c2cb08-734e-45a4-b281-3e5f0f54dbe7","67474756-0000-0000-0000-000000000000","5568447c-26fb-493e-ad69-7fc168671bb6","1/28/2018 10:07:17 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A17.3845915Z'""","20180128"
"1","0","Non-billable","False","001DD8B733F8","","1","0","0","Other","0","9d92ef78-935f-4b4a-81ec-40a12d2b2fd1","0","0","0","CS","1792","ITON","Unknown","A1","0","0","67474756","","0","0","Running","False","0","2018-01-20","False","yd-fw101","0","0","1","0","1/28/2018 10:08:12 PM","2018-01-28","f42321f2-f1f9-4834-816d-574e91137ee8","67474756-0000-0000-0000-000000000000","c9272406-295c-48e5-8fad-43867c1f4248","1/28/2018 10:08:12 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A12.7122255Z'""","20180128"
"28","0","Non-billable","False","001DD8B73205","","2","0","0","Windows","0","078cef0e-89b8-45b4-8d49-42abb2f3c410","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","67474756","YDENTI-MGT1","22","0","Running","False","0","2018-01-27","False","YdenticDemo-mgt1","0","0","28","0","1/28/2018 10:07:54 PM","2018-01-28","cf52c1e1-ae19-4264-a8a9-28a19845958c","67474756-0000-0000-0000-000000000000","bb491143-8b20-4f91-ae6c-e3bd4ba3ccc8","1/28/2018 10:07:54 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A54.5118399Z'""","20180128"
"34","0","Billable","False","001DD8B72CAC","","2","0","0","Windows","0","9d92ef78-935f-4b4a-81ec-40a12d2b2fd1","0","0","0","CS","7168","ITON","Windows Server 2016 Datacenter","D2 - Gen2","0","0","67474756","","0","0","Running","True","0","2018-01-20","True","yd-exch101","0","0","108","0","1/28/2018 10:07:40 PM","2018-01-28","b6c97592-01f5-48eb-a1d9-aa0ee72a1872","67474756-0000-0000-0000-000000000000","15fcc4aa-e48f-4295-a754-639cc2902363","1/28/2018 10:07:40 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A40.2451289Z'""","20180128"
"25","0","Non-billable","False","001DD8B732E8","","2","0","0","Windows","0","078cef0e-89b8-45b4-8d49-42abb2f3c410","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","67474756","YDENTI-PRXY1","16.3","0","Running","False","0","2018-01-27","False","YdenticDemo-prxy1","0","0","25","0","1/28/2018 10:06:27 PM","2018-01-28","0d26f268-d27e-47f5-aba6-aa4cac948613","67474756-0000-0000-0000-000000000000","2f2d3ba4-65b6-40ed-bbb6-f570c4e6da7a","1/28/2018 10:06:27 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A27.6703398Z'""","20180128"
"22","0","Non-billable","True","001DD8B72CAF","","4","0","0","Windows","0","9d92ef78-935f-4b4a-81ec-40a12d2b2fd1","0","0","0","CS","7168","ITON","Windows Server 2016 Datacenter","A3 - Gen2","0","0","67474756","","0","0","Running","False","0","2018-01-20","False","yd-fs101","0","0","22","0","1/28/2018 10:07:12 PM","2018-01-28","7b1140fd-6d6d-471c-9fc6-4936685875fd","67474756-0000-0000-0000-000000000000","60be7717-6d53-4982-81cc-9479c6533d11","1/28/2018 10:07:12 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A12.7148701Z'""","20180128"
"18","0","Non-billable","False","001DD8B72CEC","","2","0","0","Windows","0","9d92ef78-935f-4b4a-81ec-40a12d2b2fd1","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","67474756","","0","0","Running","False","0","2018-01-20","False","yd-rdgw101","0","0","18","0","1/28/2018 10:07:50 PM","2018-01-28","c86bb38e-7449-471f-8558-10afcb515f35","67474756-0000-0000-0000-000000000000","ada960f6-00f7-4b04-b622-6f029509d166","1/28/2018 10:07:50 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A50.3020585Z'""","20180128"
"21","0","Billable","False","001DD8B72CAA","","4","0","0","Windows","0","9d92ef78-935f-4b4a-81ec-40a12d2b2fd1","0","0","0","CS","7168","ITON","Windows Server 2016 Datacenter","A3 - Gen2","0","0","67474756","","0","0","Running","False","0","2018-01-20","False","yd-test101","0","0","21","0","1/28/2018 10:06:29 PM","2018-01-28","143e9c3e-d5b4-4d6f-b6bf-0ee7b2d5bf60","67474756-0000-0000-0000-000000000000","2eb5bff6-6ba5-4785-b2bb-fa8b1ab7c54f","1/28/2018 10:06:29 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A29.4400995Z'""","20180128"
"24","0","Billable","False","001DD8B72CAE","","2","0","0","Windows","0","9d92ef78-935f-4b4a-81ec-40a12d2b2fd1","0","0","0","CS","7168","ITON","Windows Server 2016 Datacenter","D2 - Gen2","0","0","67474756","","0","0","Running","False","0","2018-01-20","False","yd-tfs101","0","0","24","0","1/28/2018 10:07:33 PM","2018-01-28","aabe8510-bb98-4aaf-8183-b223b57476b9","67474756-0000-0000-0000-000000000000","3bbf7567-0ad0-46e6-9367-69d600475067","1/28/2018 10:07:33 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A33.6445071Z'""","20180128"
"24","0","Non-billable","False","001DD8B73208","","2","0","0","Windows","0","078cef0e-89b8-45b4-8d49-42abb2f3c410","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","67474756","YDENTI-RDCB1","17.99","0","Running","False","0","2018-01-27","False","YdenticDemo-rdcb1","0","0","23","0","1/28/2018 10:07:27 PM","2018-01-28","9a4a8e56-d31a-41cf-8f86-cde73426eb56","67474756-0000-0000-0000-000000000000","b7e0590f-8017-4079-b4f5-94b5c11cc4e6","1/28/2018 10:07:27 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A27.902862Z'""","20180128"
"1","0","Billable","False","001DD8B73BA9","","2","0","0","Windows","0","078cef0e-89b8-45b4-8d49-42abb2f3c410","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","67474756","","0","0","Running","True","0","2018-01-20","True","YdenticDemo-sql2","0","0","37","0","1/28/2018 10:07:57 PM","2018-01-28","d7644fd8-21e7-46ed-94b7-25b70a7703f8","67474756-0000-0000-0000-000000000000","677a293f-0d80-47d9-b189-9a33b4ce9f41","1/28/2018 10:07:57 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A57.9323246Z'""","20180128"
"18","2","Non-billable","True","001DD8B73219","","2","0","3","Windows","0","078cef0e-89b8-45b4-8d49-42abb2f3c410","0","0","5.86","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","9.84","0","67474756","YDENTI-FS1","14.34","3.22","Running","False","0","2018-01-27","False","YdenticDemo-fs1","1","0","21","0","1/28/2018 10:07:45 PM","2018-01-28","c2da0cbf-e3f6-4b90-8cae-f7651a537a3a","67474756-0000-0000-0000-000000000000","b90b04f1-308d-4818-b1d8-54f695979126","1/28/2018 10:07:45 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A45.9454749Z'""","20180128"
"21","0","Non-billable","False","001DD8B73768","","2","0","0","Windows","0","9d92ef78-935f-4b4a-81ec-40a12d2b2fd1","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","67474756","","0","0","Running","False","0","2018-01-20","False","yd-prxy101","0","0","21","0","1/28/2018 10:07:57 PM","2018-01-28","d5923941-6aa0-48bf-89be-5fc12b60fc45","67474756-0000-0000-0000-000000000000","ebd2a783-7a69-4f35-8089-514389fbd879","1/28/2018 10:07:57 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A57.4619893Z'""","20180128"
